customer_id,last_order_date,days_since_purchase,lifetime_value,total_orders,churn_risk_flag
17049,2011-10-17 13:39:00,5349,1014.60,15,Mid Value At Risk
12454,2011-10-14 17:13:00,5352,1013.60,2,Mid Value At Risk
14147,2010-05-18 11:32:00,5866,1013.20,3,Mid Value At Risk
12347,2011-12-07 15:52:00,5298,1013.00,8,Mid Value At Risk
15950,2011-11-08 11:09:00,5327,1011.59,10,Mid Value At Risk
15394,2011-11-30 11:49:00,5305,1011.25,10,Mid Value At Risk
16670,2011-11-23 09:34:00,5312,1010.84,12,Mid Value At Risk
12403,2011-10-21 10:51:00,5345,1009.46,2,Mid Value At Risk
12530,2011-10-11 12:34:00,5355,1009.41,9,Mid Value At Risk
16200,2011-12-05 14:40:00,5300,1008.01,12,Mid Value At Risk
12725,2010-12-03 15:45:00,5667,1006.77,4,Mid Value At Risk
14755,2011-11-30 11:24:00,5305,1006.05,20,Mid Value At Risk
15079,2011-01-28 13:54:00,5611,1004.45,6,Mid Value At Risk
14255,2010-06-11 15:54:00,5842,1000.63,1,Mid Value At Risk
14514,2011-10-09 16:05:00,5357,995.11,9,Active
14163,2011-09-13 15:18:00,5383,994.12,5,Active
14191,2011-11-29 17:23:00,5306,993.00,12,Active
14167,2011-10-31 14:29:00,5335,991.45,8,Active
17115,2011-12-01 14:30:00,5304,991.29,6,Active
14841,2011-10-17 15:03:00,5349,985.50,11,Active
14299,2011-11-18 12:49:00,5317,983.46,12,Active
12502,2011-09-05 11:52:00,5391,983.20,5,Active
15569,2011-08-23 12:47:00,5404,981.10,7,Active
17315,2011-12-08 12:15:00,5297,977.09,32,Active
13136,2011-09-13 11:39:00,5383,977.00,8,Active
14817,2011-05-23 13:35:00,5496,975.83,7,Active
16713,2011-11-21 12:36:00,5314,974.72,20,Active
17576,2011-12-01 17:56:00,5304,973.66,33,Active
14180,2011-08-25 12:46:00,5402,969.60,20,Active
18094,2011-09-19 09:27:00,5377,969.58,8,Active
16722,2011-11-22 13:28:00,5313,968.07,14,Active
14209,2011-08-10 16:01:00,5417,967.95,13,Active
13263,2011-12-01 11:16:00,5304,962.53,35,Active
13313,2011-11-17 16:48:00,5318,962.28,12,Active
16938,2011-12-01 10:20:00,5304,960.27,8,Active
14769,2011-09-18 15:33:00,5378,957.22,13,Active
13324,2011-04-11 10:59:00,5538,957.10,9,Active
16923,2011-11-27 13:00:00,5308,955.41,23,Active
14390,2011-11-29 13:46:00,5306,954.71,11,Active
12457,2011-10-04 13:13:00,5362,951.98,7,Active
13113,2011-11-25 10:22:00,5310,950.35,13,Active
17157,2011-12-02 09:10:00,5303,949.84,18,Active
14249,2010-10-25 12:34:00,5706,944.50,11,Active
16126,2011-11-10 16:03:00,5325,944.20,11,Active
17368,2011-09-07 14:47:00,5389,943.57,10,Active
14655,2011-12-01 16:28:00,5304,942.80,5,Active
17905,2011-09-29 17:33:00,5367,942.63,10,Active
15249,2011-11-08 11:45:00,5327,941.92,16,Active
13126,2011-12-05 10:00:00,5300,936.92,12,Active
17449,2011-12-07 16:56:00,5298,936.73,10,Active
17508,2011-03-04 08:10:00,5576,930.81,8,Active
12619,2011-11-23 14:52:00,5312,929.83,10,Active
16719,2011-11-25 09:27:00,5310,928.99,13,Active
17444,2011-07-15 12:05:00,5443,926.82,3,Active
13421,2011-10-30 14:21:00,5336,925.29,8,Active
17059,2011-11-10 12:27:00,5325,923.41,9,Active
17828,2011-11-17 08:41:00,5318,921.86,3,Active
12656,2011-11-22 13:42:00,5313,920.92,8,Active
17050,2011-09-04 13:48:00,5392,920.63,10,Active
17612,2011-10-17 14:59:00,5349,920.59,15,Active
16556,2011-10-04 11:36:00,5362,918.88,14,Active
17146,2011-03-21 13:51:00,5559,918.51,10,Active
12516,2011-09-23 09:13:00,5373,917.14,4,Active
12662,2011-12-09 11:59:00,5296,915.20,19,Active
14367,2011-10-19 10:31:00,5347,912.43,12,Active
13448,2011-09-20 12:53:00,5376,912.24,7,Active
12578,2011-11-18 13:30:00,5317,911.00,4,Active
14852,2011-10-12 13:20:00,5354,909.55,13,Active
17001,2011-12-09 09:38:00,5296,909.30,16,Active
18268,2011-07-28 19:13:00,5430,906.04,6,Active
14195,2011-04-01 16:50:00,5548,904.40,4,Active
15260,2011-07-20 15:33:00,5438,901.25,18,Active
12360,2011-10-18 15:22:00,5348,899.48,8,Active
12916,2011-07-24 10:35:00,5434,899.35,7,Active
13557,2011-11-11 15:24:00,5324,897.88,11,Active
14344,2011-08-04 13:51:00,5423,896.10,16,Active
12708,2011-11-10 09:52:00,5325,891.05,18,Active
16326,2011-11-24 11:57:00,5311,890.90,21,Active
14546,2011-12-04 13:00:00,5301,890.79,11,Active
13069,2011-11-25 15:47:00,5310,885.73,27,Active
12626,2011-11-16 16:06:00,5319,884.42,9,Active
14626,2011-10-06 10:52:00,5360,883.28,9,Active
14824,2011-11-29 14:20:00,5306,883.15,8,Active
16748,2011-11-22 10:17:00,5313,879.85,13,Active
12406,2011-11-17 19:22:00,5318,879.80,5,Active
15306,2011-10-06 12:56:00,5360,876.68,6,Active
12592,2011-09-08 15:04:00,5388,872.22,5,Active
13874,2010-12-16 18:20:00,5654,871.88,7,Active
17618,2011-12-04 11:50:00,5301,870.56,11,Active
12623,2011-03-08 13:50:00,5572,863.04,7,Active
13397,2011-06-09 15:35:00,5479,862.50,7,Active
18194,2011-09-18 13:29:00,5378,860.70,3,Active
12704,2011-12-02 13:15:00,5303,853.75,8,Active
14290,2011-11-28 14:02:00,5307,851.16,7,Active
17550,2011-05-26 14:09:00,5493,850.46,8,Active
17596,2011-11-16 14:11:00,5319,849.17,13,Active
14395,2011-12-07 14:34:00,5298,847.38,17,Active
14030,2011-11-21 16:48:00,5314,846.69,17,Active
13869,2011-08-08 13:53:00,5419,844.53,10,Active
14227,2011-09-15 11:33:00,5381,839.81,9,Active
12370,2011-10-19 14:51:00,5347,837.73,7,Active
12362,2011-12-06 15:40:00,5299,835.96,11,Active
17799,2011-11-17 15:16:00,5318,835.96,15,Active
13362,2011-11-30 14:41:00,5305,834.38,7,Active
17069,2011-11-11 17:11:00,5324,833.79,10,Active
13077,2011-12-08 19:24:00,5297,831.22,10,Active
12721,2011-11-08 12:13:00,5327,829.19,8,Active
14735,2011-11-23 13:53:00,5312,828.66,16,Active
15381,2011-05-10 11:55:00,5509,827.25,3,Active
14530,2011-11-14 10:38:00,5321,826.63,15,Active
17686,2011-12-02 15:39:00,5303,825.58,7,Active
16125,2010-12-07 15:48:00,5663,822.62,14,Active
13715,2011-03-03 19:21:00,5577,822.51,14,Active
17811,2011-11-28 14:26:00,5307,819.45,31,Active
15372,2010-09-10 11:56:00,5751,816.90,5,Active
15606,2011-10-09 15:47:00,5357,814.50,13,Active
13985,2011-12-05 17:06:00,5300,812.82,19,Active
16335,2010-06-06 11:35:00,5847,812.75,7,Active
14221,2011-10-28 13:42:00,5338,811.25,13,Active
16700,2011-12-01 11:00:00,5304,810.95,18,Active
12957,2011-11-30 09:53:00,5305,810.55,7,Active
14685,2010-05-12 13:08:00,5872,810.41,5,Active
16281,2011-09-28 14:57:00,5368,810.00,1,Active
14984,2011-11-20 14:28:00,5315,806.74,6,Active
13223,2011-04-21 15:16:00,5528,806.40,5,Active
18097,2011-12-02 11:16:00,5303,796.32,10,Active
13658,2011-11-30 10:11:00,5305,796.16,6,Active
16933,2011-12-08 12:54:00,5297,794.55,9,Active
12978,2010-11-19 14:29:00,5681,794.06,5,Active
13901,2011-09-28 14:48:00,5368,793.06,12,Active
18118,2011-11-29 11:32:00,5306,791.76,27,Active
17191,2011-11-11 16:58:00,5324,790.12,14,Active
16692,2011-03-28 14:46:00,5552,788.70,3,Active
17730,2011-12-06 15:43:00,5299,786.96,17,Active
16320,2011-05-10 15:31:00,5509,786.86,5,Active
17969,2010-07-12 16:09:00,5811,786.10,17,Active
14648,2010-10-14 10:17:00,5717,785.96,10,Active
14243,2011-12-01 11:12:00,5304,783.66,13,Active
12876,2011-10-13 12:26:00,5353,782.44,4,Active
12625,2011-05-12 09:54:00,5507,780.90,4,Active
18260,2011-06-20 12:37:00,5468,780.83,17,Active
12937,2011-11-24 15:05:00,5311,780.03,9,Active
15199,2011-10-11 15:12:00,5355,777.30,9,Active
12676,2011-11-15 12:25:00,5320,775.05,11,Active
15785,2011-07-05 10:07:00,5453,773.72,7,Active
18075,2011-11-16 15:21:00,5319,772.75,18,Active
15628,2011-12-05 10:24:00,5300,772.40,16,Active
17735,2011-09-07 10:38:00,5389,771.64,18,Active
15179,2011-11-21 12:53:00,5314,771.21,9,Active
16466,2011-11-06 11:35:00,5329,769.97,15,Active
17822,2010-10-15 13:47:00,5716,768.55,5,Active
12539,2011-11-17 13:30:00,5318,766.20,6,Active
14739,2011-11-20 10:37:00,5315,764.92,10,Active
12872,2011-01-17 10:52:00,5622,764.67,12,Active
13941,2011-11-18 09:43:00,5317,761.76,9,Active
17241,2010-11-19 13:01:00,5681,761.65,11,Active
17113,2010-05-14 13:59:00,5870,761.02,6,Active
14286,2011-11-16 10:34:00,5319,758.34,7,Active
12779,2011-11-02 11:43:00,5333,758.24,10,Active
13198,2011-11-29 15:17:00,5306,757.58,7,Active
12429,2011-11-30 17:22:00,5305,757.52,6,Active
12839,2011-12-07 12:33:00,5298,757.10,21,Active
12374,2011-11-14 15:37:00,5321,756.95,4,Active
17897,2010-12-07 15:54:00,5663,755.84,8,Active
18144,2011-11-09 09:22:00,5326,755.66,6,Active
13074,2010-07-16 16:53:00,5807,754.10,4,Active
14593,2011-11-18 12:48:00,5317,753.88,12,Active
13659,2011-05-18 12:37:00,5501,753.30,11,Active
13969,2011-11-17 14:56:00,5318,753.24,24,Active
17663,2011-05-25 13:36:00,5494,752.34,12,Active
12500,2011-11-16 16:20:00,5319,748.45,17,Active
15505,2011-10-18 07:56:00,5348,747.56,5,Active
15755,2011-11-29 14:57:00,5306,747.43,15,Active
12758,2011-08-15 10:22:00,5412,747.43,5,Active
16143,2011-12-06 14:13:00,5299,745.59,12,Active
12597,2011-11-20 13:33:00,5315,744.91,4,Active
12456,2011-10-26 14:41:00,5340,743.96,3,Active
17346,2011-12-06 12:18:00,5299,740.40,26,Active
17031,2011-07-08 09:38:00,5450,739.30,4,Active
15150,2011-11-22 12:52:00,5313,739.08,9,Active
14766,2011-09-20 09:45:00,5376,737.46,8,Active
15154,2011-09-25 16:05:00,5371,737.26,3,Active
17092,2011-10-20 19:51:00,5346,732.80,8,Active
14239,2011-09-29 14:52:00,5367,732.75,17,Active
14049,2011-11-23 12:20:00,5312,732.66,11,Active
17774,2011-09-04 12:49:00,5392,731.42,9,Active
13199,2011-02-02 14:17:00,5606,729.00,6,Active
14459,2011-07-07 13:35:00,5451,727.90,2,Active
15727,2011-08-24 14:54:00,5403,727.69,10,Active
17091,2011-12-07 10:43:00,5298,726.80,16,Active
14081,2011-02-10 16:17:00,5598,725.43,9,Active
17602,2011-12-07 13:53:00,5298,725.12,14,Active
14800,2011-10-23 12:46:00,5343,724.85,10,Active
16118,2010-02-25 09:40:00,5948,724.08,1,Active
12739,2011-09-22 13:00:00,5374,722.30,3,Active
12633,2011-10-12 11:40:00,5354,721.78,7,Active
13495,2011-11-04 10:29:00,5331,721.44,9,Active
16271,2011-12-07 12:45:00,5298,720.61,10,Active
14535,2011-10-10 15:39:00,5356,720.07,9,Active
13555,2011-09-27 12:26:00,5369,719.93,10,Active
16150,2011-10-28 12:39:00,5338,718.83,9,Active
14895,2011-10-30 14:44:00,5336,718.45,13,Active
13786,2010-12-07 13:53:00,5663,714.65,6,Active
17406,2011-01-10 14:57:00,5629,713.95,8,Active
16592,2011-12-05 13:49:00,5300,712.35,15,Active
12449,2011-11-17 13:46:00,5318,709.60,5,Active
14113,2011-11-17 10:59:00,5318,708.80,8,Active
16701,2011-10-17 09:57:00,5349,707.69,14,Active
12408,2011-11-07 12:27:00,5328,706.80,7,Active
18231,2011-05-31 14:18:00,5488,705.89,20,Active
16104,2011-10-09 10:23:00,5357,705.80,8,Active
14466,2011-09-27 12:44:00,5369,704.65,11,Active
15750,2011-12-07 12:34:00,5298,703.94,16,Active
15998,2011-11-03 12:45:00,5332,702.65,15,Active
18178,2011-08-03 09:30:00,5424,702.59,10,Active
15421,2011-10-12 09:20:00,5354,702.40,8,Active
12562,2011-12-01 17:20:00,5304,702.20,9,Active
17861,2011-12-06 16:21:00,5299,701.86,13,Active
13082,2011-07-05 15:44:00,5453,700.80,4,Active
14329,2011-06-28 15:36:00,5460,700.65,10,Active
15002,2011-08-16 10:44:00,5411,699.63,9,Active
14918,2011-08-16 11:50:00,5411,699.60,5,Active
13288,2010-09-22 16:32:00,5739,698.64,5,Active
12395,2011-11-20 15:21:00,5315,697.09,15,Active
13137,2011-11-29 12:09:00,5306,697.02,15,Active
12836,2011-10-11 15:10:00,5355,696.89,11,Active
15861,2011-11-27 15:59:00,5308,690.79,10,Active
14045,2011-01-06 10:01:00,5633,688.05,3,Active
18017,2011-09-19 16:15:00,5377,688.00,4,Active
13871,2011-11-17 10:49:00,5318,684.00,13,Active
12631,2011-10-13 13:53:00,5353,682.25,5,Active
13623,2011-11-09 12:00:00,5326,682.25,9,Active
13418,2011-08-07 15:43:00,5420,682.13,10,Active
12928,2011-10-25 09:31:00,5341,679.20,9,Active
15694,2011-12-01 18:16:00,5304,678.60,10,Active
18171,2011-01-10 09:55:00,5629,677.70,5,Active
15641,2011-08-26 14:04:00,5401,675.36,11,Active
13394,2011-10-17 10:17:00,5349,673.84,14,Active
16919,2011-07-06 13:35:00,5452,673.43,22,Active
14423,2011-05-05 15:12:00,5514,672.96,3,Active
13810,2011-11-11 08:33:00,5324,671.50,3,Active
17090,2011-09-12 15:01:00,5384,671.48,8,Active
18245,2011-12-02 14:48:00,5303,669.75,14,Active
14905,2011-07-05 12:41:00,5453,668.25,7,Active
18230,2011-11-30 13:22:00,5305,668.16,7,Active
15570,2011-11-03 14:27:00,5332,667.97,19,Active
13931,2011-09-05 10:12:00,5391,667.25,7,Active
17873,2011-06-08 14:51:00,5480,665.63,6,Active
16905,2011-10-23 15:23:00,5343,665.00,13,Active
12989,2010-03-01 13:45:00,5944,661.44,5,Active
14912,2011-11-23 09:20:00,5312,660.55,6,Active
13230,2011-12-05 16:03:00,5300,659.92,26,Active
16860,2010-09-13 10:05:00,5748,659.50,3,Active
13165,2011-10-24 15:05:00,5342,658.28,3,Active
12990,2011-11-08 13:01:00,5327,656.50,6,Active
12615,2011-12-07 15:02:00,5298,656.30,7,Active
15456,2011-03-01 13:51:00,5579,656.22,10,Active
12986,2010-10-07 11:55:00,5724,652.95,6,Active
15965,2011-11-22 16:44:00,5313,652.53,11,Active
16814,2011-06-16 13:57:00,5472,651.52,16,Active
17063,2011-11-18 16:19:00,5317,651.10,10,Active
17867,2011-11-09 14:11:00,5326,650.46,7,Active
13654,2011-10-27 16:24:00,5339,649.85,8,Active
12469,2010-07-05 12:40:00,5818,649.33,2,Active
14414,2011-09-09 12:09:00,5387,649.21,8,Active
13799,2011-08-15 12:07:00,5412,647.85,4,Active
14047,2011-05-24 11:35:00,5495,646.32,7,Active
15983,2011-11-17 17:34:00,5318,644.90,8,Active
16081,2011-10-14 13:06:00,5352,644.00,8,Active
12627,2011-11-29 12:07:00,5306,640.76,7,Active
14961,2011-09-19 15:04:00,5377,640.12,9,Active
13173,2011-12-05 15:51:00,5300,639.39,10,Active
14534,2011-12-07 12:19:00,5298,638.23,24,Active
17228,2011-11-24 10:24:00,5311,636.77,13,Active
12612,2011-09-26 15:35:00,5370,636.00,1,Active
15614,2010-09-28 10:44:00,5733,635.70,3,Active
12802,2011-06-06 09:36:00,5482,635.66,7,Active
12609,2011-09-22 16:34:00,5374,633.87,9,Active
14275,2010-11-09 08:24:00,5691,633.40,5,Active
17019,2011-11-28 13:06:00,5307,633.20,11,Active
16709,2011-03-03 10:55:00,5577,632.58,7,Active
15031,2011-12-05 14:19:00,5300,625.93,13,Active
17095,2011-11-17 12:21:00,5318,625.20,7,Active
12700,2011-12-02 10:47:00,5303,624.16,4,Active
13776,2010-10-07 16:11:00,5724,623.98,2,Active
14135,2011-11-06 14:33:00,5329,623.88,12,Active
12877,2011-11-15 13:21:00,5320,621.57,13,Active
15351,2011-11-27 12:52:00,5308,619.95,9,Active
15623,2011-07-21 17:26:00,5437,619.58,7,Active
15984,2011-12-07 12:16:00,5298,619.47,19,Active
14430,2010-07-16 11:33:00,5807,619.20,2,Active
13984,2011-08-05 14:30:00,5422,618.35,10,Active
15046,2011-08-04 15:07:00,5423,618.10,13,Active
13461,2011-11-01 09:01:00,5334,616.00,4,Active
17082,2011-11-06 15:17:00,5329,615.65,5,Active
18116,2011-10-03 11:00:00,5363,614.02,13,Active
14161,2011-05-08 11:41:00,5511,613.44,6,Active
12414,2011-05-06 14:51:00,5513,611.85,6,Active
16609,2011-11-24 13:32:00,5311,611.53,7,Active
13813,2011-10-31 10:38:00,5335,609.99,8,Active
15059,2011-10-30 11:35:00,5336,609.77,17,Active
17652,2011-11-14 12:55:00,5321,609.22,10,Active
13920,2010-10-04 12:37:00,5727,608.94,4,Active
15810,2011-06-22 14:01:00,5466,608.66,7,Active
17805,2011-09-27 11:49:00,5369,608.52,2,Active
12528,2011-11-30 14:40:00,5305,608.12,6,Active
14388,2011-11-29 13:32:00,5306,608.06,15,Active
14493,2011-12-02 16:14:00,5303,606.60,6,Active
17504,2011-05-15 12:35:00,5504,606.46,9,Active
13139,2011-11-07 11:30:00,5328,604.20,5,Active
12598,2011-11-30 12:18:00,5305,601.30,9,Active
12423,2011-12-09 10:10:00,5296,600.54,10,Active
16711,2011-02-10 14:46:00,5598,600.45,3,Active
16875,2011-10-03 13:39:00,5363,600.20,9,Active
15122,2011-08-17 16:48:00,5410,599.50,9,Active
15493,2011-11-07 12:04:00,5328,598.50,9,Active
16341,2011-11-15 09:11:00,5320,597.60,4,Active
17469,2011-11-23 13:15:00,5312,596.29,13,Active
16710,2011-11-20 13:16:00,5315,595.32,19,Active
16086,2011-10-11 13:09:00,5355,594.55,10,Active
15929,2010-03-05 14:56:00,5940,594.00,1,Active
15442,2011-04-05 12:24:00,5544,594.00,1,Active
14001,2011-10-25 10:31:00,5341,592.78,7,Active
15081,2011-11-17 17:08:00,5318,592.30,11,Active
15786,2011-10-24 14:10:00,5342,590.33,4,Active
17211,2011-10-23 11:10:00,5343,590.28,12,Active
12468,2011-06-05 11:36:00,5483,587.79,5,Active
17044,2011-11-14 14:28:00,5321,587.04,5,Active
15312,2011-09-25 13:10:00,5371,586.96,11,Active
15189,2011-08-25 09:39:00,5402,586.80,4,Active
16791,2011-11-10 19:12:00,5325,586.27,13,Active
15425,2010-11-04 18:13:00,5696,585.80,4,Active
16915,2011-10-26 16:07:00,5340,583.70,7,Active
17613,2011-11-17 10:40:00,5318,583.65,11,Active
13269,2011-11-28 13:11:00,5307,582.98,15,Active
13531,2011-05-18 16:56:00,5501,582.95,5,Active
16383,2011-09-26 12:45:00,5370,582.03,7,Active
13451,2011-11-13 15:58:00,5322,580.69,11,Active
15751,2010-09-05 12:44:00,5756,580.20,9,Active
13168,2011-11-03 12:56:00,5332,578.94,5,Active
15811,2011-08-26 09:37:00,5401,577.24,5,Active
14038,2011-09-22 13:37:00,5374,577.10,5,Active
17160,2011-08-22 13:32:00,5405,575.83,15,Active
17235,2010-12-02 13:38:00,5668,575.15,7,Active
15622,2011-09-14 10:32:00,5382,573.84,8,Active
14210,2011-05-26 12:46:00,5493,573.63,10,Active
13037,2011-07-24 15:46:00,5434,572.05,9,Active
13510,2011-12-08 13:46:00,5297,571.55,10,Active
13911,2011-10-13 15:43:00,5353,571.22,15,Active
16467,2010-06-22 11:21:00,5831,567.84,5,Active
13526,2009-12-01 13:13:00,6034,567.80,2,Active
13542,2010-11-28 11:24:00,5672,564.48,14,Active
16660,2011-11-23 14:53:00,5312,564.30,3,Active
17961,2011-09-15 10:02:00,5381,563.59,41,Active
16993,2010-09-02 12:16:00,5759,563.40,2,Active
12967,2010-12-16 19:10:00,5654,563.10,2,Active
15712,2011-11-30 14:09:00,5305,560.35,11,Active
13875,2011-10-17 09:36:00,5349,559.08,12,Active
15402,2011-07-14 12:17:00,5444,557.45,6,Active
13735,2011-10-27 14:22:00,5339,557.34,11,Active
15611,2011-11-30 12:36:00,5305,556.65,12,Active
13253,2011-07-06 10:09:00,5452,556.43,4,Active
14035,2011-11-11 10:03:00,5324,556.06,8,Active
15367,2011-10-13 14:10:00,5353,554.95,8,Active
13473,2011-10-10 11:20:00,5356,554.29,6,Active
16316,2011-10-06 13:48:00,5360,553.14,9,Active
14432,2011-11-30 08:04:00,5305,551.56,6,Active
14000,2011-05-12 16:50:00,5507,549.60,3,Active
13993,2011-10-06 18:45:00,5360,548.40,10,Active
17702,2011-11-09 16:03:00,5326,548.36,6,Active
15379,2011-06-23 13:13:00,5465,547.85,8,Active
17032,2010-06-10 12:16:00,5843,547.03,7,Active
13805,2011-10-18 14:50:00,5348,546.00,2,Active
14307,2011-07-28 09:45:00,5430,545.58,8,Active
13615,2011-01-25 08:21:00,5614,545.14,7,Active
14441,2011-12-09 09:07:00,5296,545.06,8,Active
16283,2011-10-02 13:49:00,5364,545.05,6,Active
12835,2010-10-08 10:59:00,5723,544.60,31,Active
17738,2011-11-20 15:05:00,5315,544.29,10,Active
13503,2011-09-29 13:23:00,5367,542.64,4,Active
17244,2011-10-17 15:19:00,5349,542.11,5,Active
17744,2011-12-06 12:11:00,5299,542.10,7,Active
15796,2011-12-08 19:55:00,5297,541.94,14,Active
15192,2011-08-12 11:41:00,5415,541.86,5,Active
12826,2011-01-27 12:06:00,5612,541.55,6,Active
14092,2011-11-16 12:08:00,5319,540.88,14,Active
13305,2011-09-08 10:02:00,5388,539.76,13,Active
15752,2011-10-31 11:37:00,5335,538.00,9,Active
14702,2011-12-01 19:33:00,5304,536.24,21,Active
14285,2011-06-16 12:36:00,5472,535.40,4,Active
16351,2011-01-11 10:26:00,5628,534.60,12,Active
16671,2011-11-11 13:40:00,5324,532.92,3,Active
16244,2011-05-12 10:18:00,5507,532.10,2,Active
17465,2010-10-10 11:56:00,5721,532.03,6,Active
15887,2010-10-29 08:36:00,5702,531.82,3,Active
17853,2010-10-28 15:29:00,5703,530.99,3,Active
17239,2011-01-31 09:41:00,5608,530.80,4,Active
14653,2011-12-08 13:45:00,5297,530.45,8,Active
14867,2011-05-05 08:18:00,5514,530.38,12,Active
15101,2011-12-01 10:18:00,5304,530.29,6,Active
14849,2011-11-18 10:58:00,5317,526.63,14,Active
17293,2011-12-01 14:37:00,5304,525.25,14,Active
13214,2010-10-18 10:00:00,5713,524.79,6,Active
17894,2011-09-29 09:23:00,5367,523.98,17,Active
14409,2011-09-29 18:18:00,5367,522.40,7,Active
15955,2011-11-15 14:15:00,5320,522.05,13,Active
13763,2011-10-07 15:13:00,5359,521.70,2,Active
18177,2011-11-08 14:44:00,5327,521.37,6,Active
16950,2011-10-14 09:06:00,5352,519.62,7,Active
17039,2010-04-14 12:56:00,5900,519.60,1,Active
12635,2011-09-11 11:04:00,5385,517.86,4,Active
15882,2011-05-25 11:34:00,5494,517.39,5,Active
12405,2011-07-14 08:52:00,5444,516.98,1,Active
13064,2011-11-27 12:31:00,5308,516.76,6,Active
17190,2011-10-12 11:33:00,5354,516.44,6,Active
15980,2011-09-12 09:39:00,5384,516.17,4,Active
15062,2011-09-29 16:51:00,5367,515.92,7,Active
14572,2011-08-21 13:46:00,5406,512.65,8,Active
13784,2011-10-13 11:37:00,5353,512.40,7,Active
17651,2011-11-28 10:29:00,5307,511.58,11,Active
14770,2011-04-21 14:21:00,5528,510.39,8,Active
12523,2011-10-06 17:28:00,5360,509.93,14,Active
13975,2011-11-08 13:19:00,5327,509.66,10,Active
17400,2011-08-05 15:38:00,5422,509.01,7,Active
15298,2011-12-07 17:17:00,5298,508.49,13,Active
16400,2010-10-04 11:44:00,5727,508.15,7,Active
13999,2011-11-11 11:38:00,5324,507.73,21,Active
14211,2011-10-13 10:20:00,5353,507.25,14,Active
14967,2011-10-21 11:06:00,5345,507.05,5,Active
13632,2011-11-15 10:51:00,5320,506.93,8,Active
13764,2011-09-30 12:03:00,5366,505.92,6,Active
16636,2010-09-27 13:13:00,5734,504.70,3,Active
12670,2011-11-29 15:23:00,5306,502.50,7,Active
16918,2011-10-21 12:50:00,5345,502.33,14,Active
14938,2010-05-26 13:38:00,5858,500.88,2,Active
14112,2011-10-30 15:57:00,5336,500.80,8,Active
18151,2011-02-23 08:29:00,5585,500.45,5,Active
15967,2011-11-16 15:41:00,5319,500.43,12,Active
12458,2011-09-29 15:25:00,5367,500.06,4,Active
13929,2011-06-23 15:26:00,5465,499.74,6,Active
18252,2011-10-20 12:43:00,5346,499.43,6,Active
12867,2011-11-13 15:30:00,5322,498.95,12,Active
15704,2011-07-22 13:20:00,5436,498.72,5,Active
14696,2011-12-05 13:43:00,5300,498.56,8,Active
14794,2011-12-07 10:11:00,5298,498.17,8,Active
15665,2011-06-24 14:57:00,5464,498.01,5,Active
14105,2010-09-26 14:15:00,5735,497.70,3,Active
15817,2010-10-15 11:07:00,5716,496.98,3,Active
16553,2011-05-18 12:57:00,5501,493.76,10,Active
16612,2011-11-07 07:38:00,5328,492.40,9,Active
14399,2010-11-10 13:23:00,5690,492.40,7,Active
