customer_id,lifetime_value,days_since_purchase,total_orders,churn_risk_flag
10708,790.461543147861,188,21,Active
10709,326.2610524410475,419,42,Active
10710,119.98145649314066,214,10,Active
10711,1264.0011165442136,283,23,Mid Value At Risk
10712,774.2204060502819,211,3,Active
10713,609.9310864392226,365,32,Active
10714,1794.6426644291564,76,20,Active
10715,1243.1920109568575,148,10,Mid Value At Risk
10716,131.5930561010727,321,29,Active
10717,298.8500411166404,213,41,Active
10718,228.53569483907035,433,46,Active
10719,1089.8944494947293,109,34,Active
10720,27.286031886270344,129,37,Active
10721,674.9708451089144,10,20,Active
10722,1149.930972687823,47,8,Active
10723,1674.9338755087504,379,7,Mid Value At Risk
10724,334.9396748360742,315,6,Active
10725,1377.4463708328024,96,11,Active
10726,93.79510807902187,446,44,Active
10727,1498.99516576935,103,18,Active
10728,109.10370442245667,380,42,Active
10729,405.05170496789145,342,29,Active
10730,1276.804290661192,146,25,Mid Value At Risk
10731,129.93743193633293,368,21,Active
10732,208.31441795580074,430,46,Active
10733,1024.8344781159244,416,3,Mid Value At Risk
10734,1018.4769375933557,27,18,Active
10735,819.8753669899127,220,24,Active
10736,947.2013672700936,18,47,Active
10737,625.9752809565106,167,38,Active
10738,232.06695940752792,433,10,Active
10739,339.34655503461073,477,27,Active
10740,160.32101961322547,82,12,Active
10741,1912.7009114589214,428,7,Mid Value At Risk
10742,700.4872437092788,72,17,Active
10743,409.7965275832179,310,1,Active
10744,495.92600505693065,479,26,Active
10745,2354.258989597769,254,15,Mid Value At Risk
10746,133.17564010280054,162,33,Active
10747,705.9556872868433,327,37,Active
10748,563.9955526345418,420,47,Active
10749,756.2754544024582,402,31,Active
10750,14.620944325197788,38,35,Active
10751,1645.3548180325572,443,1,Mid Value At Risk
10752,2151.9908293530016,393,8,Mid Value At Risk
10753,666.1723711547181,201,12,Active
10754,954.2965924207666,494,19,Active
10755,2045.975486276501,200,25,Mid Value At Risk
10756,982.7179627140146,255,32,Active
10757,132.40840729929738,179,12,Active
10758,686.9617198820482,35,13,Active
10759,746.576685627212,82,28,Active
10760,441.4996031382569,389,1,Active
10761,1066.7922431067136,398,6,Mid Value At Risk
10762,2178.94150860998,220,8,Mid Value At Risk
10763,2078.300970443294,158,4,Mid Value At Risk
10764,479.4914370428941,4,5,Active
10765,96.14296364142734,167,25,Active
10766,3351.3391912965653,468,22,Mid Value At Risk
10767,1460.5744886547543,448,28,Mid Value At Risk
10768,106.51676777365071,409,39,Active
10769,2029.0463527706208,412,23,Mid Value At Risk
10770,1631.5391449814906,204,4,Mid Value At Risk
10771,585.2411087749193,194,4,Active
10772,715.7710294632599,235,47,Active
10773,407.33187472721085,206,21,Active
10774,45.05451939463503,150,37,Active
10775,326.61190904059293,159,41,Active
10776,1299.046328852943,279,2,Mid Value At Risk
10777,3.714227253074308,304,7,Active
10778,324.571117272135,404,49,Active
10779,406.22247588374256,381,16,Active
10780,616.7064192991054,166,17,Active
10781,2019.1403809224332,311,20,Mid Value At Risk
10782,340.14168871263206,68,23,Active
10783,340.8851887667962,463,34,Active
10784,1070.0071613324526,88,11,Active
10785,481.5022187938715,217,34,Active
10786,203.5059789621803,1,33,Active
10787,481.82588046092405,135,26,Active
10788,121.45593754510963,185,2,Active
10789,155.2436025664774,351,23,Active
10790,551.9104342422542,140,41,Active
10791,434.3009730048056,106,22,Active
10792,1970.6341882022502,133,34,Mid Value At Risk
10793,360.0276664317826,108,15,Active
10794,695.1219070282176,178,10,Active
10795,800.3126180142784,298,15,Active
10796,10.544755860527381,358,42,Active
10797,871.4145576287912,380,29,Active
10798,156.84691215939856,396,23,Active
10799,2596.7986178179412,359,17,Mid Value At Risk
10800,128.75752344814407,146,9,Active
10801,428.4008916292855,450,36,Active
10802,71.3707501204025,74,9,Active
10803,4614.465292120607,463,16,Mid Value At Risk
10804,558.0374925265809,478,36,Active
10805,723.8554592711566,108,48,Active
10806,55.54564066260333,122,33,Active
10807,1108.9090041727993,17,31,Active
10808,188.48227060021057,196,6,Active
10809,1826.6518854493042,327,10,Mid Value At Risk
10810,183.67106252866668,318,16,Active
10811,169.25634384705268,297,4,Active
10812,29.787473486137735,479,22,Active
10813,511.0286346363711,499,13,Active
10814,665.6352829409444,252,16,Active
10815,54.37355214332518,487,29,Active
10816,1195.2020748786979,119,6,Active
10817,483.06772023489737,162,26,Active
10818,594.5261236740774,198,11,Active
10819,464.94517743006423,498,24,Active
10820,409.6785610199371,486,29,Active
10821,656.1307657102998,45,3,Active
10822,134.9624054087644,314,10,Active
10823,160.6440689669004,179,1,Active
10824,1583.1594626369122,382,43,Mid Value At Risk
10825,2336.729367411748,418,26,Mid Value At Risk
10826,373.8417499801109,44,12,Active
10827,252.5850925541328,271,14,Active
10828,826.2586120755657,78,25,Active
10829,420.39165408579703,326,8,Active
10830,20.571318986117625,178,43,Active
10831,135.8268826396085,357,4,Active
10832,1006.9466078824364,498,28,Mid Value At Risk
10833,860.5198258540286,416,7,Active
10834,21.975886307552077,451,10,Active
10835,200.794379093364,3,36,Active
10836,210.2092631607448,214,2,Active
10837,891.5317782622815,342,26,Active
10838,15.925905033711524,74,14,Active
10839,87.94884688109825,51,16,Active
10840,1287.2147418369932,67,43,Active
10841,157.34216756142828,332,42,Active
10842,846.1592711364615,93,17,Active
10843,217.63889776719617,176,46,Active
10844,83.79202678789706,145,22,Active
10845,222.89561312915782,7,4,Active
10846,1024.8758504776256,269,19,Mid Value At Risk
10847,1548.6690699631436,376,2,Mid Value At Risk
10848,1418.6007999804515,322,39,Mid Value At Risk
10849,404.91399158007073,4,9,Active
10850,882.301422723676,138,19,Active
10851,183.51472826318462,231,16,Active
10852,277.54687089001345,88,25,Active
10853,1813.2789029047235,17,48,Active
10854,10.469750717028003,52,18,Active
10855,71.5097117043593,134,23,Active
10856,186.44022419185217,211,21,Active
10857,21.512428179453508,325,11,Active
10858,160.1624026322182,480,39,Active
10859,699.8149829954933,458,41,Active
10860,437.74905469424033,393,4,Active
10861,1785.490416657462,219,25,Mid Value At Risk
10862,1360.5567224155827,205,32,Mid Value At Risk
10863,334.6182441352256,211,30,Active
10864,240.26100171782284,277,45,Active
10865,382.0318464868302,24,26,Active
10866,713.8542001146442,486,36,Active
10867,249.6493678522183,4,34,Active
10868,782.8497964376701,152,9,Active
10869,421.3088314238489,443,12,Active
10870,642.4538932118755,483,2,Active
10871,458.34031607288966,259,38,Active
10872,279.0399802098665,324,5,Active
10873,2372.213776921763,357,5,Mid Value At Risk
10874,1153.803602986109,168,22,Mid Value At Risk
10875,120.76359849841668,176,5,Active
10876,1622.803942175459,310,4,Mid Value At Risk
10877,534.6562637295332,291,9,Active
10878,1799.6315922317947,479,29,Mid Value At Risk
10879,1286.9715631439203,56,22,Active
10880,443.00529540688586,108,27,Active
10881,18.180471582032094,473,10,Active
10882,250.32043822118933,296,16,Active
10883,624.070204543837,461,42,Active
10884,802.9578655476291,324,42,Active
10885,238.6037439431511,302,10,Active
10886,120.05953506457243,334,6,Active
10887,1441.1096697299133,141,49,Mid Value At Risk
10888,3328.499330549787,155,5,Mid Value At Risk
10889,596.7156375776696,262,6,Active
10890,150.68389092805913,273,47,Active
10891,254.3011773831463,420,25,Active
10892,14.849509928612806,232,4,Active
10893,1965.5108221548455,241,40,Mid Value At Risk
10894,100.2248350769624,355,48,Active
10895,687.3925350945246,337,32,Active
10896,256.22506288223434,489,35,Active
10897,646.2684123255882,258,10,Active
10898,843.1109071888216,249,34,Active
10899,1416.351353937888,77,36,Active
10900,184.96202200362868,180,6,Active
10901,8.845383705357756,66,43,Active
10902,117.76645654991242,308,46,Active
10903,1842.2172230825454,348,16,Mid Value At Risk
10904,1656.481081642498,171,19,Mid Value At Risk
10905,727.875448157194,474,34,Active
10906,734.0669748042775,22,25,Active
10907,874.98738352601,367,31,Active
10908,154.25762291084172,107,49,Active
10909,1966.5676486170412,439,41,Mid Value At Risk
10910,434.08770747705444,323,17,Active
10911,386.48863946229477,227,47,Active
10912,585.3735460981449,444,30,Active
10913,38.483731433581774,442,39,Active
10914,145.48936403941786,396,31,Active
10915,1071.6312723391707,216,19,Mid Value At Risk
10916,69.14262053747487,69,35,Active
10917,739.3617751880925,84,29,Active
10918,225.20002688035262,103,1,Active
10919,394.5138055401507,39,4,Active
10920,272.5217535633168,13,28,Active
10921,351.6387821782828,297,18,Active
10922,1015.6511893109493,313,26,Mid Value At Risk
10923,282.0572316844407,181,40,Active
10924,668.5148245645618,493,19,Active
10925,517.0878293522094,268,6,Active
10926,871.7327384741427,13,1,Active
10927,2209.537318010375,120,8,Active
10928,1055.1242170040343,458,33,Mid Value At Risk
10929,193.59649059523784,353,43,Active
10930,25.343743059406275,57,21,Active
10931,243.3354416044703,40,24,Active
10932,723.2485214984778,374,25,Active
10933,42.236222479819745,336,47,Active
10934,548.7247648209511,128,43,Active
10935,726.7430719900482,173,19,Active
10936,325.4655023504803,35,29,Active
10937,1178.9199673173878,259,10,Mid Value At Risk
10938,90.17513181174239,376,12,Active
10939,62.488404633797614,5,33,Active
10940,1042.1179281731143,218,7,Mid Value At Risk
10941,547.3361813304549,11,17,Active
10942,932.8341245865128,382,10,Active
10943,456.49919930308585,327,31,Active
10944,226.3170030068253,117,6,Active
10945,1367.8589588569566,184,17,Mid Value At Risk
10946,1285.217251168152,394,37,Mid Value At Risk
10947,949.1590557672971,362,18,Active
10948,254.12289199042567,116,26,Active
10949,713.7287037787714,162,49,Active
10950,358.24798046385763,67,16,Active
10951,76.84058768532257,200,8,Active
10952,1994.1598748301133,31,24,Active
10953,117.70435905561602,75,13,Active
10954,2400.39252249821,237,29,Mid Value At Risk
10955,472.48081023269776,327,32,Active
10956,163.78422553077266,493,24,Active
10957,624.5358769213892,66,16,Active
10958,1650.513435425647,70,11,Active
10959,1054.086223304379,297,32,Mid Value At Risk
10960,1314.235060859006,447,6,Mid Value At Risk
10961,860.1901721363222,416,35,Active
10962,942.8430689132258,20,33,Active
10963,1513.4175904402236,441,18,Mid Value At Risk
10964,229.7916124320961,226,37,Active
10965,537.774132936993,434,13,Active
10966,200.01050328489788,464,10,Active
10967,3516.4467339242633,409,37,Mid Value At Risk
10968,2306.7710298563316,396,26,Mid Value At Risk
10969,32.18008096430327,199,46,Active
10970,978.1852505565831,39,17,Active
10971,2074.8668459802043,145,1,Mid Value At Risk
10972,159.32226031028,45,25,Active
10973,671.3623341167219,395,34,Active
10974,1976.692211300424,326,39,Mid Value At Risk
10975,27.62841883536945,381,10,Active
10976,956.3283655143083,407,20,Active
10977,282.31597179617023,91,7,Active
10978,2065.7989370845407,238,16,Mid Value At Risk
10979,2833.9759380978026,70,37,Active
10980,2309.7389449927796,166,29,Mid Value At Risk
10981,514.2891241587666,130,12,Active
10982,1584.6485653882864,214,17,Mid Value At Risk
10983,1489.1418186392632,340,48,Mid Value At Risk
10984,307.4724172156275,89,20,Active
10985,1412.4780331157226,335,26,Mid Value At Risk
10986,30.16783621512778,252,48,Active
10987,725.6069122302455,369,19,Active
10988,209.10099295782857,349,47,Active
10989,102.78221397731524,72,12,Active
10990,64.0602746435062,165,21,Active
10991,953.3423597505896,49,42,Active
10992,332.26081045485364,52,34,Active
10993,1032.109149776302,289,7,Mid Value At Risk
10994,54.07194839157946,278,45,Active
10995,303.0083051341426,114,35,Active
10996,620.3388115200396,239,15,Active
10997,1251.27786667039,133,1,Mid Value At Risk
10998,307.06368563212715,487,26,Active
10999,786.5672691217301,274,35,Active
11000,1737.089326979416,166,25,Mid Value At Risk
11001,765.405207257669,374,42,Active
11002,212.1725143726796,373,15,Active
11003,19.76273099532418,293,22,Active
11004,1632.7853490993452,478,6,Mid Value At Risk
11005,17.19909132820905,243,15,Active
11006,1661.6462132833362,479,24,Mid Value At Risk
11007,602.2109763756436,320,21,Active
11008,2238.3934742341303,138,7,Mid Value At Risk
11009,1282.6980184185002,79,29,Active
11010,4945.755528677861,170,32,Mid Value At Risk
11011,345.50289347862696,123,32,Active
11012,1166.0202072891661,176,5,Mid Value At Risk
11013,411.2392020983527,300,4,Active
11014,522.949843428153,82,22,Active
11015,790.0263261024924,87,18,Active
11016,1655.131251225912,225,35,Mid Value At Risk
11017,3312.317629473047,16,17,Active
11018,1169.75768827138,310,24,Mid Value At Risk
11019,432.70735487291347,358,2,Active
11020,437.6556606552193,163,13,Active
11021,1070.2542207789324,98,15,Active
11022,218.26329604767545,156,5,Active
11023,93.65333566452918,2,3,Active
11024,350.3354652752932,350,37,Active
11025,270.88728513426076,397,37,Active
11026,281.1317517858444,169,37,Active
11027,212.8489327675974,464,3,Active
11028,34.403824749877856,315,35,Active
11029,14.428482265559248,325,23,Active
11030,3519.982383289842,375,28,Mid Value At Risk
11031,446.57579751368155,92,30,Active
11032,388.0309819642543,181,18,Active
11033,910.6661189011577,231,36,Active
11034,196.98020475274666,301,33,Active
11035,2395.9650029918207,148,26,Mid Value At Risk
11036,1234.714225500469,280,48,Mid Value At Risk
11037,74.93091091280556,189,40,Active
11038,432.4518192267118,347,17,Active
11039,1690.3543681126828,350,40,Mid Value At Risk
11040,2316.4492824966655,314,7,Mid Value At Risk
11041,503.98995448111384,493,8,Active
11042,760.3153380611492,411,31,Active
11043,146.20991140543885,410,12,Active
11044,3783.55574887425,128,48,Mid Value At Risk
11045,210.83053201414663,7,31,Active
11046,2288.0074651951104,426,44,Mid Value At Risk
11047,839.050447574848,47,19,Active
11048,748.6577782977552,53,10,Active
11049,575.081402073953,187,39,Active
11050,209.78802244157012,38,12,Active
11051,155.38061601869381,453,20,Active
11052,199.2679188964054,471,37,Active
11053,165.06677084364014,476,48,Active
11054,1209.7926060582372,226,41,Mid Value At Risk
11055,344.7805128584595,53,7,Active
11056,47.66640666621478,399,14,Active
11057,2781.6673732214194,224,11,Mid Value At Risk
11058,1721.8567760208002,154,7,Mid Value At Risk
11059,2102.1236430454037,48,29,Active
11060,4224.039815239766,351,10,Mid Value At Risk
11061,152.82695726094826,147,29,Active
11062,403.6654839151046,393,9,Active
11063,1135.8427803850166,64,36,Active
11064,952.63632193707,349,48,Active
11065,133.69030783480548,182,10,Active
11066,1353.5304023890521,125,19,Mid Value At Risk
11067,203.33653379246903,179,31,Active
11068,202.69420317571445,39,17,Active
11069,615.9783874326696,260,9,Active
11070,719.0356193495352,382,45,Active
11071,694.164676423574,3,33,Active
11072,76.756722376811,64,34,Active
11073,1679.4598490331389,29,45,Active
11074,246.96119813361244,372,24,Active
11075,110.96372877552025,11,9,Active
11076,1756.7664787840267,97,7,Active
11077,2492.5410822026233,358,16,Mid Value At Risk
11078,1585.1414275799698,442,19,Mid Value At Risk
11079,1326.54997578689,203,39,Mid Value At Risk
11080,851.930000958896,411,6,Active
11081,640.3318252559191,481,11,Active
11082,72.80391740188065,21,12,Active
11083,420.01159992821187,39,42,Active
11084,373.0496629044929,223,13,Active
11085,240.61793878102756,102,12,Active
11086,1028.2044639976548,46,21,Active
11087,547.9459871341229,66,10,Active
11088,67.61555778844684,91,20,Active
11089,198.95700894433318,164,36,Active
11090,919.7361020777992,459,28,Active
11091,63.34787215592985,111,24,Active
11092,1524.1588984353639,338,5,Mid Value At Risk
11093,546.7896354496627,123,37,Active
11094,524.0441099484727,193,12,Active
11095,717.9904612704598,447,35,Active
11096,1392.9183303555812,99,40,Active
11097,341.9345071561722,291,2,Active
11098,906.6031183382809,159,41,Active
11099,667.2746728279789,412,45,Active
11100,248.5185164808566,103,39,Active
11101,1687.1291483522868,385,42,Mid Value At Risk
11102,1277.320107002186,281,9,Mid Value At Risk
11103,859.4132555079009,43,22,Active
11104,1520.8045748332852,486,47,Mid Value At Risk
11105,1615.6965105764239,84,5,Active
11106,985.7962567274487,451,12,Active
11107,1451.269480496746,191,1,Mid Value At Risk
11108,956.4637314975871,51,44,Active
11109,911.899433383092,386,22,Active
11110,771.1491352177505,210,38,Active
11111,1117.7763133008514,126,19,Mid Value At Risk
11112,138.1553403690232,492,16,Active
11113,1702.0370544417226,448,31,Mid Value At Risk
